movie_title,imdb_score,title_year,content_rating,main_genre,director_name,star_cast,genres,duration,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_count,decade,imdb_category,duration_category
AWOL-72,3.9,2015,R,Thriller,Christian Sesma,Bokeem Woodbine,Thriller,82.0,Thriller,,,,,,,,1,2010,Poor,Short
Close Range,4.9,2015,R,Action,Isaac Florentine,Anthony L. Fernandez,"Action, Crime",80.0,Action,Crime,,,,,,,2,2010,Poor,Short
Unnatural,4.0,2015,R,Action,Hank Braxtan,Q'orianka Kilcher,"Action, Horror, Thriller",89.0,Action,Horror,Thriller,,,,,,3,2010,Poor,Short
Sardaar Ji,6.6,2015,R,Romance,Rohit Jugraj,Bhavkhandan Singh Rakhra,Romance,141.0,Romance,,,,,,,,1,2010,Average,Long
Stung,5.0,2015,NOT RATED,Comedy,Benni Diez,Clifton Collins Jr.,"Comedy, Horror",87.0,Comedy,Horror,,,,,,,2,2010,Poor,Short
The Rise of the Krays,5.0,2015,R,Crime,Zackary Adler,Simon Merrells,"Crime, Drama",110.0,Crime,Drama,,,,,,,2,2010,Poor,Medium
Do You Believe?,5.9,2015,PG-13,Drama,Jon Gunn,Alexa PenaVega,Drama,120.0,Drama,,,,,,,,1,2010,Average,Medium
Eden,4.8,2015,R,Drama,Shyam Madiraju,Jessica Lowndes,"Drama, Thriller",90.0,Drama,Thriller,,,,,,,2,2010,Poor,Short
Mi America,7.2,2015,R,Crime,Robert Fontaine,Michael Derek,"Crime, Drama",125.0,Crime,Drama,,,,,,,2,2010,Good,Long
Sharkskin,6.7,2015,R,Comedy,Dan Perri,Travis Myers,"Comedy, Drama, Mystery, Romance, Thriller",100.0,Comedy,Drama,Mystery,Romance,Thriller,,,,5,2010,Average,Medium
Containment,4.8,2015,R,Horror,Neil Mcenery-West,Walter Hendrix III,"Horror, Sci-Fi, Thriller",77.0,Horror,Sci-Fi,Thriller,,,,,,3,2010,Poor,Short
The Timber,5.5,2015,R,Adventure,Anthony O'Brien,James Ransone,"Adventure, Drama, Western",81.0,Adventure,Drama,Western,,,,,,3,2010,Average,Short
We Are Your Friends,6.1,2015,R,Drama,Max Joseph,Vanessa Lengies,"Drama, Music, Romance",96.0,Drama,Music,Romance,,,,,,3,2010,Average,Medium
Captive,5.3,2015,PG-13,Crime,Jerry Jameson,David Oyelowo,"Crime, Drama, Thriller",97.0,Crime,Drama,Thriller,,,,,,3,2010,Average,Medium
The Diary of a Teenage Girl,6.9,2015,R,Drama,Marielle Heller,Alexander Skarsgård,"Drama, Romance",102.0,Drama,Romance,,,,,,,2,2010,Average,Medium
Stonewall,4.5,2015,R,Drama,Roland Emmerich,Jeremy Irvine,Drama,129.0,Drama,,,,,,,,1,2010,Poor,Long
Circle,6.0,2015,NOT RATED,Drama,Aaron Hann,Jordi Vilasuso,"Drama, Horror, Mystery, Sci-Fi, Thriller",87.0,Drama,Horror,Mystery,Sci-Fi,Thriller,,,,5,2010,Average,Short
"To Be Frank, Sinatra at 100",7.4,2015,R,Documentary,Simon Napier-Bell,Alice Cooper,Documentary,81.0,Documentary,,,,,,,,1,2010,Good,Short
The Walking Deceased,3.4,2015,R,Comedy,Scott Dow,Trenton Rostedt,"Comedy, Horror",88.0,Comedy,Horror,,,,,,,2,2010,Poor,Short
The Curse of Downers Grove,4.5,2015,R,Drama,Derick Martini,Kevin Zegers,"Drama, Horror, Mystery, Thriller",89.0,Drama,Horror,Mystery,Thriller,,,,,4,2010,Poor,Short
Shark Lake,3.4,2015,NOT RATED,Thriller,Jerry Dugan,Melissa Bolona,Thriller,92.0,Thriller,,,,,,,,1,2010,Poor,Medium
The Marine 4: Moving Target,5.2,2015,R,Action,William Kaufman,Paul McGillion,"Action, Thriller",90.0,Action,Thriller,,,,,,,2,2010,Average,Short
Abandoned,6.3,2015,R,Drama,John Laing,Siobhan Marshall,Drama,86.0,Drama,,,,,,,,1,2010,Average,Short
Brotherly Love,7.2,2015,R,Drama,Jamal Hill,Logan Browning,Drama,89.0,Drama,,,,,,,,1,2010,Good,Short
Vaalu,5.1,2015,R,Comedy,Vijay Chandar,Hansika Motwani,"Comedy, Romance",150.5,Comedy,Romance,,,,,,,2,2010,Average,Long
Road Hard,6.1,2015,R,Comedy,Adam Carolla,Jay Mohr,Comedy,98.0,Comedy,,,,,,,,1,2010,Average,Medium
Me You and Five Bucks,7.6,2015,R,Comedy,Jaime Zevallos,Angela Sarafyan,"Comedy, Drama, Romance",93.0,Comedy,Drama,Romance,,,,,,3,2010,Good,Medium
Growing Up Smith,8.2,2015,PG-13,Comedy,Frank Lotito,Brighton Sharbino,"Comedy, Drama, Family",102.0,Comedy,Drama,Family,,,,,,3,2010,Excellent,Medium
Checkmate,3.1,2015,R,Action,Timothy Woodward Jr.,Katrina Law,"Action, Crime, Thriller",97.0,Action,Crime,Thriller,,,,,,3,2010,Poor,Medium
Horror,3.3,2015,NOT RATED,Drama,Tara Subkoff,Timothy Hutton,"Drama, Horror, Mystery, Thriller",101.0,Drama,Horror,Mystery,Thriller,,,,,4,2010,Poor,Medium
Wind Walkers,3.6,2015,R,Action,Russell Friedenberg,Rudy Youngblood,"Action, Horror, Thriller",93.0,Action,Horror,Thriller,,,,,,3,2010,Poor,Medium
The Second Mother,7.9,2015,R,Comedy,Anna Muylaert,Alex Huszar,"Comedy, Drama",112.0,Comedy,Drama,,,,,,,2,2010,Good,Medium
The Wicked Within,4.6,2015,R,Horror,Jay Alaimo,William McNamara,Horror,84.0,Horror,,,,,,,,1,2010,Poor,Short
Bleeding Hearts,4.2,2015,R,Horror,Dylan Bank,Seregon O'Dassey,Horror,100.0,Horror,,,,,,,,1,2010,Poor,Medium
Departure,7.0,2015,R,Drama,Andrew Steggall,Juliet Stevenson,"Drama, Family, Romance",109.0,Drama,Family,Romance,,,,,,3,2010,Average,Medium
Creative Control,5.5,2015,R,Drama,Benjamin Dickinson,Nora Zehetner,"Drama, Sci-Fi",97.0,Drama,Sci-Fi,,,,,,,2,2010,Average,Medium
Karachi se Lahore,7.0,2015,R,Comedy,Wajahat Rauf,Rasheed Naz,"Comedy, Family",103.0,Comedy,Family,,,,,,,2,2010,Average,Medium
Fear Clinic,5.2,2015,R,Horror,Robert Hall,Angelina Armani,Horror,95.0,Horror,,,,,,,,1,2010,Average,Medium
The Horror Network Vol. 1,7.3,2015,R,Horror,Brian Dorton,Javier Botet,Horror,97.0,Horror,,,,,,,,1,2010,Good,Medium
American Hero,4.9,2015,R,Action,Nick Love,Eddie Griffin,"Action, Comedy, Drama, Sci-Fi",86.0,Action,Comedy,Drama,Sci-Fi,,,,,4,2010,Poor,Short
Windsor Drive,3.2,2015,R,Mystery,Natalie Bible',Tommy O'Reilly,"Mystery, Thriller",90.0,Mystery,Thriller,,,,,,,2,2010,Poor,Short
Adulterers,4.9,2015,R,Crime,H.M. Coakley,Mehcad Brooks,"Crime, Drama, Thriller",91.0,Crime,Drama,Thriller,,,,,,3,2010,Poor,Medium
Walter,5.3,2015,R,Comedy,Anna Mastro,Leven Rambin,"Comedy, Drama",94.0,Comedy,Drama,,,,,,,2,2010,Average,Medium
They Will Have to Kill Us First,7.7,2015,R,Documentary,Johanna Schwartz,Aliou Touré,Documentary,105.0,Documentary,,,,,,,,1,2010,Good,Medium
Julija in alfa Romeo,6.4,2015,R,Comedy,Blaz Zavrsnik,Dario Nozic Serini,Comedy,83.0,Comedy,,,,,,,,1,2010,Average,Short
America Is Still the Place,7.5,2015,R,History,Patrick Gilles,Emma Caulfield,History,90.0,History,,,,,,,,1,2010,Good,Short
Subconscious,2.2,2015,R,Action,Georgia Hilton,Mike Beckingham,"Action, Mystery, Thriller",122.0,Action,Mystery,Thriller,,,,,,3,2010,Poor,Long
Diamond Ruff,4.3,2015,R,Action,Alec Asten,Luis Sanchez,Action,82.0,Action,,,,,,,,1,2010,Poor,Short
Censored Voices,7.2,2015,R,Documentary,Mor Loushy,Amos Oz,"Documentary, History",84.0,Documentary,History,,,,,,,2,2010,Good,Short
Rotor DR1,3.4,2015,R,Family,Chad Kapper,Tom E. Nicholson,"Family, Sci-Fi",98.0,Family,Sci-Fi,,,,,,,2,2010,Poor,Medium
The Looking Glass,6.6,2015,R,Drama,John D. Hancock,Trish Basinger,"Drama, Music",110.0,Drama,Music,,,,,,,2,2010,Average,Medium
Bizarre,4.3,2015,UNRATED,Drama,Étienne Faure,Rumi Missabu,"Drama, Musical, Romance",98.0,Drama,Musical,Romance,,,,,,3,2010,Poor,Medium
Teeth and Blood,4.3,2015,R,Horror,Al Franklin,Marshal Hilton,Horror,96.0,Horror,,,,,,,,1,2010,Poor,Medium
Western Religion,4.0,2015,R,Adventure,James O'Brien,Mark Fantasia,"Adventure, Drama, Fantasy, Thriller, Western",105.0,Adventure,Drama,Fantasy,Thriller,Western,,,,5,2010,Poor,Medium
Shooting the Warwicks,6.2,2015,R,Comedy,Adam Rifkin,Marri Savinar,"Comedy, Drama",95.0,Comedy,Drama,,,,,,,2,2010,Average,Medium
The World Is Mine,6.5,2015,R,Drama,Nicolae Constantin Tanase,Iulia Ciochina,Drama,104.0,Drama,,,,,,,,1,2010,Average,Medium
Heroes of Dirt,7.1,2015,PG-13,Action,Eric Bugbee,Joel Moody,"Action, Drama, Sport",98.0,Action,Drama,Sport,,,,,,3,2010,Good,Medium
Antarctic Edge: 70 South,7.0,2015,R,Adventure,Dena Seidel,Naderev Sano,"Adventure, Documentary",72.0,Adventure,Documentary,,,,,,,2,2010,Average,Short
Romantic Schemer,5.1,2015,PG-13,Romance,Valentine,Diane Sorrentino,Romance,103.0,Romance,,,,,,,,1,2010,Average,Medium
The Gallows,4.2,2015,R,Horror,Travis Cluff,Pfeifer Brown,"Horror, Thriller",81.0,Horror,Thriller,,,,,,,2,2010,Poor,Short
Queen Crab,4.5,2015,R,Action,Brett Piper,Michelle Simone Miller,"Action, Sci-Fi, Thriller",80.0,Action,Sci-Fi,Thriller,,,,,,3,2010,Poor,Short
Counting,6.0,2015,R,Documentary,Jem Cohen,Robert De Niro,Documentary,111.0,Documentary,,,,,,,,1,2010,Average,Medium
Dutch Kills,4.8,2015,R,Crime,Joseph Mazzella,Tjasa Ferme,"Crime, Drama, Thriller",90.0,Crime,Drama,Thriller,,,,,,3,2010,Poor,Short
Exeter,4.6,2015,R,Horror,Marcus Nispel,Ashley Tramonte,"Horror, Mystery, Thriller",91.0,Horror,Mystery,Thriller,,,,,,3,2010,Poor,Medium
Batman v Superman: Dawn of Justice,6.9,2016,PG-13,Action,Zack Snyder,Henry Cavill,"Action, Adventure, Sci-Fi",150.5,Action,Adventure,Sci-Fi,,,,,,3,2010,Average,Long
Captain America: Civil War,8.2,2016,PG-13,Action,Anthony Russo,Robert Downey Jr.,"Action, Adventure, Sci-Fi",147.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Excellent,Long
Star Trek Beyond,7.5,2016,PG-13,Action,Justin Lin,Sofia Boutella,"Action, Adventure, Sci-Fi, Thriller",122.0,Action,Adventure,Sci-Fi,Thriller,,,,,4,2010,Good,Long
The Legend of Tarzan,6.6,2016,PG-13,Action,David Yates,Christoph Waltz,"Action, Adventure, Drama, Romance",110.0,Action,Adventure,Drama,Romance,,,,,4,2010,Average,Medium
X-Men: Apocalypse,7.3,2016,PG-13,Action,Bryan Singer,Jennifer Lawrence,"Action, Adventure, Sci-Fi",144.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Good,Long
Suicide Squad,6.9,2016,PG-13,Action,David Ayer,Will Smith,"Action, Adventure, Comedy, Sci-Fi",123.0,Action,Adventure,Comedy,Sci-Fi,,,,,4,2010,Average,Long
The Jungle Book,7.8,2016,PG,Adventure,Jon Favreau,Scarlett Johansson,"Adventure, Drama, Family, Fantasy",106.0,Adventure,Drama,Family,Fantasy,,,,,4,2010,Good,Medium
Independence Day: Resurgence,5.5,2016,PG-13,Action,Roland Emmerich,Vivica A. Fox,"Action, Adventure, Sci-Fi",120.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Average,Medium
Godzilla Resurgence,8.2,2016,R,Action,Hideaki Anno,Mark Chinnery,"Action, Adventure, Drama, Horror, Sci-Fi",120.0,Action,Adventure,Drama,Horror,Sci-Fi,,,,5,2010,Excellent,Medium
Alice Through the Looking Glass,6.4,2016,PG,Adventure,James Bobin,Johnny Depp,"Adventure, Family, Fantasy",113.0,Adventure,Family,Fantasy,,,,,,3,2010,Average,Medium
Warcraft,7.3,2016,PG-13,Action,Duncan Jones,Dominic Cooper,"Action, Adventure, Fantasy",123.0,Action,Adventure,Fantasy,,,,,,3,2010,Good,Long
Ghostbusters,5.5,2016,PG-13,Action,Paul Feig,Ed Begley Jr.,"Action, Comedy, Fantasy, Sci-Fi",116.0,Action,Comedy,Fantasy,Sci-Fi,,,,,4,2010,Average,Medium
Kung Fu Panda 3,7.2,2016,PG,Action,Alessandro Carloni,J.K. Simmons,"Action, Adventure, Animation, Comedy, Family",95.0,Action,Adventure,Animation,Comedy,Family,,,,5,2010,Good,Medium
Gods of Egypt,5.5,2016,PG-13,Action,Alex Proyas,Gerard Butler,"Action, Adventure, Fantasy",126.0,Action,Adventure,Fantasy,,,,,,3,2010,Average,Long
The BFG,6.8,2016,PG,Adventure,Steven Spielberg,Mark Rylance,"Adventure, Family, Fantasy",117.0,Adventure,Family,Fantasy,,,,,,3,2010,Average,Medium
Jason Bourne,7.1,2016,PG-13,Action,Paul Greengrass,Matt Damon,"Action, Thriller",123.0,Action,Thriller,,,,,,,2,2010,Good,Long
The Huntsman: Winters War,6.1,2016,PG-13,Action,Cedric Nicolas-Troyan,Chris Hemsworth,"Action, Adventure, Drama, Fantasy",120.0,Action,Adventure,Drama,Fantasy,,,,,4,2010,Average,Medium
Teenage Mutant Ninja Turtles: Out of the Shadows,6.3,2016,PG-13,Action,Dave Green,Stephen Amell,"Action, Adventure, Comedy, Sci-Fi",112.0,Action,Adventure,Comedy,Sci-Fi,,,,,4,2010,Average,Medium
Allegiant,5.8,2016,PG-13,Action,Robert Schwentke,Naomi Watts,"Action, Adventure, Mystery, Sci-Fi, Thriller",120.0,Action,Adventure,Mystery,Sci-Fi,Thriller,,,,5,2010,Average,Medium
Ben-Hur,6.1,2016,PG-13,Adventure,Timur Bekmambetov,Morgan Freeman,"Adventure, Drama, History",141.0,Adventure,Drama,History,,,,,,3,2010,Average,Long
Now You See Me 2,6.9,2016,PG-13,Action,Jon M. Chu,Daniel Radcliffe,"Action, Adventure, Comedy, Crime, Mystery, Thriller",129.0,Action,Adventure,Comedy,Crime,Mystery,Thriller,,,6,2010,Average,Long
The Secret Life of Pets,6.8,2016,PG,Animation,Yarrow Cheney,Steve Coogan,"Animation, Comedy, Family",87.0,Animation,Comedy,Family,,,,,,3,2010,Average,Short
The Angry Birds Movie,6.3,2016,PG,Action,Clay Kaytis,Peter Dinklage,"Action, Animation, Comedy, Family",97.0,Action,Animation,Comedy,Family,,,,,4,2010,Average,Medium
The Finest Hours,6.8,2016,PG-13,Action,Craig Gillespie,Michael Raymond-James,"Action, Drama, History, Thriller",117.0,Action,Drama,History,Thriller,,,,,4,2010,Average,Medium
London Has Fallen,5.9,2016,R,Action,Babak Najafi,Gerard Butler,"Action, Crime, Drama, Thriller",99.0,Action,Crime,Drama,Thriller,,,,,4,2010,Average,Medium
Xi you ji zhi: Sun Wukong san da Baigu Jing,6.0,2016,R,Action,Pou-Soi Cheang,Li Gong,"Action, Adventure, Fantasy",119.0,Action,Adventure,Fantasy,,,,,,3,2010,Average,Medium
Deadpool,8.1,2016,R,Action,Tim Miller,Ryan Reynolds,"Action, Adventure, Comedy, Romance, Sci-Fi",108.0,Action,Adventure,Comedy,Romance,Sci-Fi,,,,5,2010,Excellent,Medium
Central Intelligence,6.6,2016,PG-13,Action,Rawson Marshall Thurber,Dwayne Johnson,"Action, Comedy, Crime",107.0,Action,Comedy,Crime,,,,,,3,2010,Average,Medium
13 Hours,7.4,2016,R,Action,Michael Bay,Toby Stephens,"Action, Drama, Thriller, War",144.0,Action,Drama,Thriller,War,,,,,4,2010,Good,Long
Free State of Jones,6.7,2016,R,Action,Gary Ross,Matthew McConaughey,"Action, Biography, Drama, History, War",139.0,Action,Biography,Drama,History,War,,,,5,2010,Average,Long
Zoolander 2,4.8,2016,PG-13,Comedy,Ben Stiller,Milla Jovovich,Comedy,102.0,Comedy,,,,,,,,1,2010,Poor,Medium
The Infiltrator,7.3,2016,R,Biography,Brad Furman,Joseph Gilgun,"Biography, Crime, Drama, Thriller",127.0,Biography,Crime,Drama,Thriller,,,,,4,2010,Good,Long
The Conjuring 2,7.8,2016,R,Horror,James Wan,Javier Botet,"Horror, Mystery, Thriller",134.0,Horror,Mystery,Thriller,,,,,,3,2010,Good,Long
Ride Along 2,5.9,2016,PG-13,Action,Tim Story,Olivia Munn,"Action, Comedy",102.0,Action,Comedy,,,,,,,2,2010,Average,Medium
The 5th Wave,5.2,2016,PG-13,Action,J Blakeson,Chloë Grace Moretz,"Action, Adventure, Sci-Fi, Thriller",112.0,Action,Adventure,Sci-Fi,Thriller,,,,,4,2010,Average,Medium
How to Be Single,6.1,2016,R,Comedy,Christian Ditter,Alison Brie,"Comedy, Romance",110.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
Neighbors 2: Sorority Rising,6.0,2016,R,Comedy,Nicholas Stoller,Chloë Grace Moretz,Comedy,92.0,Comedy,,,,,,,,1,2010,Average,Medium
Criminal,6.3,2016,R,Action,Ariel Vromen,Gary Oldman,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",113.0,Action,Crime,Drama,Mystery,Sci-Fi,Thriller,,,6,2010,Average,Medium
Sausage Party,7.5,2016,R,Adventure,Greg Tiernan,James Franco,"Adventure, Animation, Comedy, Fantasy",89.0,Adventure,Animation,Comedy,Fantasy,,,,,4,2010,Good,Short
The Boss,5.3,2016,R,Comedy,Ben Falcone,Peter Dinklage,Comedy,99.0,Comedy,,,,,,,,1,2010,Average,Medium
Florence Foster Jenkins,7.1,2016,PG-13,Biography,Stephen Frears,Meryl Streep,"Biography, Comedy, Drama, Music, Romance",110.0,Biography,Comedy,Drama,Music,Romance,,,,5,2010,Good,Medium
Pride and Prejudice and Zombies,5.8,2016,PG-13,Action,Burr Steers,Matt Smith,"Action, Horror, Romance",108.0,Action,Horror,Romance,,,,,,3,2010,Average,Medium
Money Monster,6.7,2016,R,Crime,Jodie Foster,Julia Roberts,"Crime, Drama, Thriller",98.0,Crime,Drama,Thriller,,,,,,3,2010,Average,Medium
Eddie the Eagle,7.5,2016,PG-13,Biography,Dexter Fletcher,Hugh Jackman,"Biography, Comedy, Drama, Sport",106.0,Biography,Comedy,Drama,Sport,,,,,4,2010,Good,Medium
Jane Got a Gun,5.8,2016,R,Action,Gavin O'Connor,Natalie Portman,"Action, Drama, Western",98.0,Action,Drama,Western,,,,,,3,2010,Average,Medium
Our Kind of Traitor,6.4,2016,R,Thriller,Susanna White,Radivoje Bukvic,Thriller,108.0,Thriller,,,,,,,,1,2010,Average,Medium
"Hail, Caesar!",6.4,2016,PG-13,Comedy,Ethan Coen,Scarlett Johansson,"Comedy, Mystery",106.0,Comedy,Mystery,,,,,,,2,2010,Average,Medium
Me Before You,7.6,2016,PG-13,Drama,Thea Sharrock,Sam Claflin,"Drama, Romance",110.0,Drama,Romance,,,,,,,2,2010,Good,Medium
Bad Moms,6.7,2016,R,Comedy,Jon Lucas,Mila Kunis,Comedy,100.0,Comedy,,,,,,,,1,2010,Average,Medium
Risen,6.3,2016,PG-13,Action,Kevin Reynolds,Peter Firth,"Action, Adventure, Drama, Mystery",107.0,Action,Adventure,Drama,Mystery,,,,,4,2010,Average,Medium
Nerve,7.1,2016,PG-13,Adventure,Henry Joost,Samira Wiley,"Adventure, Crime, Mystery, Sci-Fi, Thriller",96.0,Adventure,Crime,Mystery,Sci-Fi,Thriller,,,,5,2010,Good,Medium
Triple 9,6.3,2016,R,Action,John Hillcoat,Kate Winslet,"Action, Crime, Drama, Thriller",115.0,Action,Crime,Drama,Thriller,,,,,4,2010,Average,Medium
Hands of Stone,7.2,2016,R,Action,Jonathan Jakubowicz,Robert De Niro,"Action, Biography, Drama, Sport",105.0,Action,Biography,Drama,Sport,,,,,4,2010,Good,Medium
Fight Valley,5.0,2016,R,Action,Rob Hawk,Kari J. Kramer,"Action, Drama",90.0,Action,Drama,,,,,,,2,2010,Poor,Short
Indignation,7.8,2016,R,Drama,James Schamus,Logan Lerman,Drama,110.0,Drama,,,,,,,,1,2010,Good,Medium
My Big Fat Greek Wedding 2,6.1,2016,PG-13,Comedy,Kirk Jones,Nia Vardalos,"Comedy, Family, Romance",94.0,Comedy,Family,Romance,,,,,,3,2010,Average,Medium
Midnight Special,6.7,2016,PG-13,Adventure,Jeff Nichols,Kirsten Dunst,"Adventure, Drama, Sci-Fi, Thriller",112.0,Adventure,Drama,Sci-Fi,Thriller,,,,,4,2010,Average,Medium
Restoration,4.0,2016,R,Horror,Zack Ward,Zack Ward,Horror,92.0,Horror,,,,,,,,1,2010,Poor,Medium
I Am Wrath,5.2,2016,R,Action,Chuck Russell,Sam Trammell,"Action, Crime, Drama, Thriller",92.0,Action,Crime,Drama,Thriller,,,,,4,2010,Average,Medium
The Young Messiah,5.4,2016,PG-13,Drama,Cyrus Nowrasteh,Clive Russell,Drama,111.0,Drama,,,,,,,,1,2010,Average,Medium
Keanu,6.4,2016,R,Action,Peter Atencio,Nia Long,"Action, Comedy",100.0,Action,Comedy,,,,,,,2,2010,Average,Medium
Miracles from Heaven,6.8,2016,PG,Drama,Patricia Riggen,Jennifer Garner,Drama,109.0,Drama,,,,,,,,1,2010,Average,Medium
The Shallows,6.8,2016,PG-13,Drama,Jaume Collet-Serra,Óscar Jaenada,"Drama, Horror, Thriller",86.0,Drama,Horror,Thriller,,,,,,3,2010,Average,Short
Operation Chromite,6.8,2016,R,Action,John H. Lee,Liam Neeson,"Action, Drama, History, War",115.0,Action,Drama,History,War,,,,,4,2010,Average,Medium
Dirty Grandpa,6.0,2016,R,Comedy,Dan Mazer,Robert De Niro,Comedy,109.0,Comedy,,,,,,,,1,2010,Average,Medium
Misconduct,5.3,2016,R,Drama,Shintaro Shimosawa,Al Pacino,"Drama, Thriller",106.0,Drama,Thriller,,,,,,,2,2010,Average,Medium
The Purge: Election Year,6.1,2016,R,Action,James DeMonaco,Frank Grillo,"Action, Horror, Sci-Fi, Thriller",109.0,Action,Horror,Sci-Fi,Thriller,,,,,4,2010,Average,Medium
The Boy,6.0,2016,PG-13,Horror,William Brent Bell,Lauren Cohan,"Horror, Mystery, Thriller",97.0,Horror,Mystery,Thriller,,,,,,3,2010,Average,Medium
Petes Dragon,7.3,2016,PG,Adventure,David Lowery,Bryce Dallas Howard,"Adventure, Family, Fantasy",102.0,Adventure,Family,Fantasy,,,,,,3,2010,Good,Medium
The Forest,4.8,2016,PG-13,Horror,Jason Zada,Eoin Macken,"Horror, Mystery, Thriller",93.0,Horror,Mystery,Thriller,,,,,,3,2010,Poor,Medium
The Wailing,7.7,2016,NOT RATED,Fantasy,Hong-jin Na,Jung-min Hwang,"Fantasy, Horror, Mystery, Thriller",150.5,Fantasy,Horror,Mystery,Thriller,,,,,4,2010,Good,Long
Kicks,7.8,2016,R,Adventure,Justin Tipping,Tina Gilton,Adventure,80.0,Adventure,,,,,,,,1,2010,Good,Short
Mr. Church,8.0,2016,PG-13,Drama,Bruce Beresford,Mckenna Grace,Drama,104.0,Drama,,,,,,,,1,2010,Good,Medium
Code of Honor,4.2,2016,R,Action,Michael Winnick,Scott Takeda,Action,106.0,Action,,,,,,,,1,2010,Poor,Medium
The Neon Demon,7.0,2016,R,Horror,Nicolas Winding Refn,Keanu Reeves,"Horror, Thriller",118.0,Horror,Thriller,,,,,,,2,2010,Average,Medium
Two Lovers and a Bear,7.2,2016,R,Drama,Kim Nguyen,Gordon Pinsent,"Drama, Romance",96.0,Drama,Romance,,,,,,,2,2010,Good,Medium
10 Cloverfield Lane,7.3,2016,PG-13,Drama,Dan Trachtenberg,Bradley Cooper,"Drama, Horror, Mystery, Sci-Fi, Thriller",104.0,Drama,Horror,Mystery,Sci-Fi,Thriller,,,,5,2010,Good,Medium
Lights Out,6.9,2016,PG-13,Horror,David F. Sandberg,Billy Burke,Horror,81.0,Horror,,,,,,,,1,2010,Average,Short
Race,7.1,2016,PG-13,Biography,Stephen Hopkins,William Hurt,"Biography, Drama, Sport",134.0,Biography,Drama,Sport,,,,,,3,2010,Good,Long
Fifty Shades of Black,3.5,2016,R,Comedy,Michael Tiddes,Fred Willard,Comedy,92.0,Comedy,,,,,,,,1,2010,Poor,Medium
The Perfect Match,4.5,2016,R,Comedy,Bille Woodruff,Donald Faison,"Comedy, Romance",96.0,Comedy,Romance,,,,,,,2,2010,Poor,Medium
Yoga Hosers,4.8,2016,PG-13,Comedy,Kevin Smith,Johnny Depp,"Comedy, Fantasy, Horror, Thriller",88.0,Comedy,Fantasy,Horror,Thriller,,,,,4,2010,Poor,Short
Airlift,8.5,2016,R,Action,Raja Menon,Nimrat Kaur,"Action, Drama, History, Thriller, War",130.0,Action,Drama,History,Thriller,War,,,,5,2010,Excellent,Long
The Veil,4.7,2016,R,Horror,Phil Joanou,Lily Rabe,Horror,93.0,Horror,,,,,,,,1,2010,Poor,Medium
The Masked Saint,4.7,2016,PG-13,Action,Warren P. Sonoda,Diahann Carroll,"Action, Biography, Crime, Drama, Family, Fantasy",105.0,Action,Biography,Crime,Drama,Family,Fantasy,,,6,2010,Poor,Medium
Compadres,5.0,2016,R,Action,Enrique Begne,Kevin Pollak,"Action, Comedy",101.0,Action,Comedy,,,,,,,2,2010,Poor,Medium
Antibirth,6.3,2016,R,Horror,Danny Perez,Natasha Lyonne,Horror,94.0,Horror,,,,,,,,1,2010,Average,Medium
A Beginners Guide to Snuff,8.7,2016,R,Comedy,Mitchell Altieri,Kimberley Crossman,"Comedy, Horror, Thriller",87.0,Comedy,Horror,Thriller,,,,,,3,2010,Excellent,Short
Cabin Fever,3.7,2016,NOT RATED,Horror,Travis Zariwny,Dustin Ingram,Horror,99.0,Horror,,,,,,,,1,2010,Poor,Medium
Kickboxer: Vengeance,9.1,2016,R,Action,John Stockwell,Matthew Ziff,Action,90.0,Action,,,,,,,,1,2010,Excellent,Short
The Dog Lover,4.8,2016,PG,Drama,Alex Ranarivelo,Lea Thompson,Drama,101.0,Drama,,,,,,,,1,2010,Poor,Medium
Gods Not Dead 2,3.4,2016,PG,Drama,Harold Cronk,Benjamin A. Onyango,Drama,120.0,Drama,,,,,,,,1,2010,Poor,Medium
Irreplaceable,7.2,2016,R,Comedy,Thomas Lilti,François Cluzet,"Comedy, Drama",102.0,Comedy,Drama,,,,,,,2,2010,Good,Medium
Fight to the Finish,4.0,2016,PG-13,Action,Warren Sheppard,Jennifer Hale,"Action, Romance, Sport",94.0,Action,Romance,Sport,,,,,,3,2010,Poor,Medium
Alleluia! The Devils Carnival,7.4,2016,R,Horror,Darren Lynn Bousman,Paul Sorvino,"Horror, Musical",97.0,Horror,Musical,,,,,,,2,2010,Good,Medium
Rodeo Girl,5.7,2016,PG,Family,Joel Paul Reisig,Carrie Bradstreet,Family,108.0,Family,,,,,,,,1,2010,Average,Medium
The Little Ponderosa Zoo,5.2,2016,R,Family,Luke Dye,Mike Stanley,Family,84.0,Family,,,,,,,,1,2010,Average,Short
The Birth of a Nation,5.4,2016,R,Biography,Nate Parker,Jason Stuart,"Biography, Drama",120.0,Biography,Drama,,,,,,,2,2010,Average,Medium
The Biggest Little Farm,8.0,2018,PG,Documentary,John Chester,John Chester,"Documentary, Family",91.0,Documentary,Family,,,,,,,2,2010,Good,Medium
